1n8zOut_sample_3632_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1645.993
1n8zOut_sample_4230_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1521.785
1n8zOut_sample_4232_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1515.57
1n8zOut_sample_4373_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1668.277
1n8zOut_sample_4176_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1619.498
1n8zOut_sample_4265_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1618.271
1n8zOut_sample_4275_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1587.992
1n8zOut_sample_4305_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1442.707
1n8zOut_sample_4288_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1493.384
1n8zOut_sample_4068_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1510.056
1n8zOut_sample_4329_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1725.107
1n8zOut_sample_4091_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1594.989
1n8zOut_sample_4052_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1615.751
1n8zOut_sample_4071_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1569.363
1n8zOut_sample_4083_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1589.377
1n8zOut_sample_4150_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1530.42
1n8zOut_sample_4066_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1544.695
1n8zOut_sample_4106_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1435.779
1n8zOut_sample_4154_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1611.788
1n8zOut_sample_4156_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1533.771
1n8zOut_sample_4214_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1543.413
1n8zOut_sample_4206_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1561.13
1n8zOut_sample_4368_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1573.981
1n8zOut_sample_3905_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1621.244
1n8zOut_sample_4231_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1490.249
1n8zOut_sample_4249_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1573.546
1n8zOut_sample_4406_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1582.734
1n8zOut_sample_4321_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1618.331
1n8zOut_sample_4325_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1564.686
1n8zOut_sample_4227_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1536.983
1n8zOut_sample_4263_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1550.372
1n8zOut_sample_4076_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1598.131
1n8zOut_sample_4152_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1534.956
1n8zOut_sample_3631_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1496.703
1n8zOut_sample_3957_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1527.896
1n8zOut_sample_4180_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1571.903
1n8zOut_sample_4129_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1613.385
1n8zOut_sample_4201_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1531.777
1n8zOut_sample_4339_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1508.253
1n8zOut_sample_4220_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1521.966
1n8zOut_sample_4340_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1551.836
1n8zOut_sample_4200_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1554.032
1n8zOut_sample_4399_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1666.326
1n8zOut_sample_4258_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1576.793
1n8zOut_sample_4141_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1596.752
1n8zOut_sample_4193_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1571.333
1n8zOut_sample_4387_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1571.363
1n8zOut_sample_4274_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1555.04
1n8zOut_sample_4063_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1597.881
1n8zOut_sample_4064_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1618.417
1n8zOut_sample_4098_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1574.705
1n8zOut_sample_4291_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1517.948
1n8zOut_sample_4133_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1529.842
1n8zOut_sample_4233_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1726.678
1n8zOut_sample_4115_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1353.081
1n8zOut_sample_4354_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1513.459
1n8zOut_sample_4383_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1502.064
1n8zOut_sample_4209_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1525.168
1n8zOut_sample_4100_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1463.811
1n8zOut_sample_4362_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1579.997
1n8zOut_sample_4412_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1581.226
1n8zOut_sample_4514_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1506.701
1n8zOut_sample_4318_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1528.208
1n8zOut_sample_4194_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1584.92
1n8zOut_sample_4337_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1520.276
1n8zOut_sample_4295_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1508.609
1n8zOut_sample_4391_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1506.24
1n8zOut_sample_4246_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1640.537
1n8zOut_sample_4396_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1584.221
1n8zOut_sample_4261_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1496.574
1n8zOut_sample_4309_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1667.734
1n8zOut_sample_4320_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1624.372
1n8zOut_sample_4500_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1377.083
1n8zOut_sample_4094_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1715.266
1n8zOut_sample_4402_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1569.098
1n8zOut_sample_4294_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1512.06
1n8zOut_sample_4310_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1793.932
1n8zOut_sample_4134_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1598.747
1n8zOut_sample_4302_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1539.824
1n8zOut_sample_4414_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1535.365
1n8zOut_sample_3892_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1567.663
1n8zOut_sample_4074_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1644.796
1n8zOut_sample_4149_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1514.134
1n8zOut_sample_4308_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1399.659
1n8zOut_sample_4386_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1529.979
1n8zOut_sample_4187_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1502.824
1n8zOut_sample_4235_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1462.088
1n8zOut_sample_4304_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1603.393
1n8zOut_sample_4110_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1616.584
1n8zOut_sample_4426_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1471.683
1n8zOut_sample_4224_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1567.864
1n8zOut_sample_4389_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1678.908
1n8zOut_sample_4281_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1569.046
1n8zOut_sample_3530_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1584.416
1n8zOut_sample_3630_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1499.431
1n8zOut_sample_4218_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1582.444
1n8zOut_sample_4190_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1565.684
1n8zOut_sample_4287_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1611.281
1n8zOut_sample_4299_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1615.858
1n8zOut_sample_4136_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1656.72
1n8zOut_sample_4241_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1707.07
1n8zOut_sample_4336_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1596.4
1n8zOut_sample_4120_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1528.126
1n8zOut_sample_4217_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1509.318
1n8zOut_sample_4153_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1553.143
1n8zOut_sample_4267_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1539.259
1n8zOut_sample_4243_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1499.947
1n8zOut_sample_4360_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1697.411
1n8zOut_sample_4210_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1508.55
1n8zOut_sample_4195_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1584.498
1n8zOut_sample_4342_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1671.532
1n8zOut_sample_4365_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1505.809
1n8zOut_sample_4450_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1446.277
1n8zOut_sample_4256_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1606.768
1n8zOut_sample_4376_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1556.793
1n8zOut_sample_4113_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1600.012
1n8zOut_sample_4138_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1561.27
1n8zOut_sample_4147_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1462.838
1n8zOut_sample_4307_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1558.882
1n8zOut_sample_4400_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1589.893
1n8zOut_sample_4413_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1601.971
1n8zOut_sample_4313_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1588.429
1n8zOut_sample_4331_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1533.259
1n8zOut_sample_4170_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1555.698
1n8zOut_sample_4436_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1439.829
1n8zOut_sample_4332_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1662.02
1n8zOut_sample_4118_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1650.187
1n8zOut_sample_4474_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1482.187
1n8zOut_sample_4251_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1580.708
1n8zOut_sample_4444_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1720.913
1n8zOut_sample_4088_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1550.215
1n8zOut_sample_4126_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1565.193
1n8zOut_sample_4401_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1675.87
1n8zOut_sample_4264_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1603.213
1n8zOut_sample_4130_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1501.257
1n8zOut_sample_4392_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1657.719
1n8zOut_sample_4456_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1594.184
1n8zOut_sample_4140_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1518.182
1n8zOut_sample_4411_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1567.179
1n8zOut_sample_4469_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1532.49
1n8zOut_sample_4131_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1608.179
1n8zOut_sample_4363_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1575.542
1n8zOut_sample_4116_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1596.087
1n8zOut_sample_4103_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1598.522
1n8zOut_sample_3633_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1566.479
1n8zOut_sample_4142_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1506.98
1n8zOut_sample_4379_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1525.389
1n8zOut_sample_4459_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1407.761
1n8zOut_sample_4178_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1758.466
1n8zOut_sample_4658_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1517.061
1n8zOut_sample_4145_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1551.978
1n8zOut_sample_4293_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1537.882
1n8zOut_sample_4112_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1472.624
1n8zOut_sample_4352_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1591.206
1n8zOut_sample_4338_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1607.242
1n8zOut_sample_4107_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1512.874
1n8zOut_sample_4378_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1476.991
1n8zOut_sample_4452_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1593.901
1n8zOut_sample_4093_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1516.677
1n8zOut_sample_4404_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1665.291
1n8zOut_sample_4163_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1463.659
1n8zOut_sample_4234_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1542.335
1n8zOut_sample_4447_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1540.09
1n8zOut_sample_4647_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1518.711
1n8zOut_sample_4380_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1602.079
1n8zOut_sample_4398_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1467.935
1n8zOut_sample_4204_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1568.774
1n8zOut_sample_4139_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1557.384
1n8zOut_sample_4463_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1544.947
1n8zOut_sample_4117_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1538.824
1n8zOut_sample_4334_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1558.463
1n8zOut_sample_3594_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1651.99
1n8zOut_sample_4080_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1663.81
1n8zOut_sample_4437_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1559.792
1n8zOut_sample_4453_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1488.761
1n8zOut_sample_4247_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1591.751
1n8zOut_sample_4403_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1642.934
1n8zOut_sample_3985_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1566.778
1n8zOut_sample_4357_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1564.5
1n8zOut_sample_4689_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1524.371
1n8zOut_sample_4370_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1621.043
1n8zOut_sample_3628_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1510.648
1n8zOut_sample_4448_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1427.486
1n8zOut_sample_4577_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1575.671
1n8zOut_sample_4125_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1636.666
1n8zOut_sample_3629_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1507.533
1n8zOut_sample_4341_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1622.411
1n8zOut_sample_4095_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1623.034
1n8zOut_sample_4439_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1465.011
1n8zOut_sample_4520_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1529.23
1n8zOut_sample_4319_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1589.448
1n8zOut_sample_4382_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1586.798
1n8zOut_sample_4087_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1562.605
1n8zOut_sample_4594_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1458.223
1n8zOut_sample_3981_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1630.884
1n8zOut_sample_4727_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1475.971
1n8zOut_sample_4099_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1583.112
1n8zOut_sample_4215_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1560.795
1n8zOut_sample_3848_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1619.727
1n8zOut_sample_3634_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1548.739
1n8zOut_sample_4375_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1517.624
1n8zOut_sample_4356_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1508.382
1n8zOut_sample_4455_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1628.224
1n8zOut_sample_4684_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1567.126
1n8zOut_sample_4316_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1574.69
1n8zOut_sample_4515_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1543.807
1n8zOut_sample_4323_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1528.743
1n8zOut_sample_4504_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1577.913
1n8zOut_sample_4655_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1605.523
1n8zOut_sample_4445_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1548.09
1n8zOut_sample_4242_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1633.253
1n8zOut_sample_4593_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1509.117
1n8zOut_sample_4508_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1516.406
1n8zOut_sample_4298_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1555.898
1n8zOut_sample_4361_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1466.201
1n8zOut_sample_4216_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1641.666
1n8zOut_sample_4407_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1581.928
1n8zOut_sample_4286_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1500.972
1n8zOut_sample_4443_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1496.273
1n8zOut_sample_4333_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1594.534
1n8zOut_sample_4467_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1609.109
1n8zOut_sample_4240_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1623.496
1n8zOut_sample_4367_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1508.848
1n8zOut_sample_4523_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1604.418
1n8zOut_sample_4488_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1587.741
1n8zOut_sample_4388_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1662.471
1n8zOut_sample_4236_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1566.436
1n8zOut_sample_4315_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1510.358
1n8zOut_sample_4605_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1595.623
1n8zOut_sample_4519_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1600.235
1n8zOut_sample_4191_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1617.318
1n8zOut_sample_4359_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1559.699
1n8zOut_sample_1649_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1561.168
1n8zOut_sample_4405_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1540.458
1n8zOut_sample_4612_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1515.044
1n8zOut_sample_4385_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1514.099
1n8zOut_sample_4680_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1521.325
1n8zOut_sample_4464_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1630.419
1n8zOut_sample_4657_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1509.743
1n8zOut_sample_4397_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1531.551
1n8zOut_sample_4638_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1568.11
1n8zOut_sample_4435_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1638.579
1n8zOut_sample_4262_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1531.779
1n8zOut_sample_4203_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1658.914
1n8zOut_sample_4438_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1518.667
1n8zOut_sample_4522_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1585.987
1n8zOut_sample_4355_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1654.569
1n8zOut_sample_4433_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1527.169
1n8zOut_sample_4596_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1517.957
1n8zOut_sample_4460_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1528.892
1n8zOut_sample_4151_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1519.436
1n8zOut_sample_4509_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1578.451
1n8zOut_sample_4219_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1714.746
1n8zOut_sample_4253_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1632.141
1n8zOut_sample_4353_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1488.34
1n8zOut_sample_4640_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1653.226
1n8zOut_sample_4599_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1546.811
1n8zOut_sample_4537_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1625.11
1n8zOut_sample_4568_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1479.869
1n8zOut_sample_4317_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1430.697
1n8zOut_sample_4177_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1701.746
1n8zOut_sample_4324_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1562.892
1n8zOut_sample_4303_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1579.306
1n8zOut_sample_4528_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1576.502
1n8zOut_sample_4530_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1540.133
1n8zOut_sample_4430_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1570.692
1n8zOut_sample_4569_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1508.243
1n8zOut_sample_4282_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1725.526
1n8zOut_sample_4346_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1521.489
1n8zOut_sample_4472_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1634.572
1n8zOut_sample_4285_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1586.101
1n8zOut_sample_4345_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1512.74
1n8zOut_sample_4563_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1520.208
1n8zOut_sample_4244_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1607.727
1n8zOut_sample_4416_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1721.931
1n8zOut_sample_4408_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1575.865
1n8zOut_sample_4487_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1566.934
1n8zOut_sample_4466_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1614.833
1n8zOut_sample_4393_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1551.787
1n8zOut_sample_4155_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1573.031
1n8zOut_sample_4096_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1520.527
1n8zOut_sample_4390_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1456.29
1n8zOut_sample_4489_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1550.872
1n8zOut_sample_4595_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1515.098
1n8zOut_sample_4602_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1432.761
1n8zOut_sample_3847_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1585.299
1n8zOut_sample_4059_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1597.356
1n8zOut_sample_4503_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1591.962
1n8zOut_sample_4183_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1581.924
1n8zOut_sample_4557_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1550.671
1n8zOut_sample_4476_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1630.801
1n8zOut_sample_4531_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1653.042
1n8zOut_sample_4429_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1628.568
1n8zOut_sample_4550_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1559.234
1n8zOut_sample_4311_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1575.983
1n8zOut_sample_4202_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1482.35
1n8zOut_sample_4486_mason_library_nonbinders_folded_0001.pdb,0,H,L,C,1587.04
